ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID
1110323-999-269,1,10,2023,1,22,10,28,6,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,JULIO DÍAZ TORRE C-26N,JOSÉ BARBA ALONSO,,-102.2790215,21.83228635,2329
1110323-999-36,1,10,2023,1,22,20,28,6,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,52,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,ERMITA DE SAN SEBASTIÁN,,-102.2640502,21.92542419,2330
1110323-999-2,1,10,2023,1,23,52,28,6,0,2,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,E.C. KM. 0.9 (AGUASCALIENTES - POCITOS - JESÚS MARÍA) - SAN IGNACIO,-102.345798,21.892841,2331
1110323-999-270,1,10,2023,1,0,30,29,7,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,23,0,1,0,0,0,0,0,0,0,0,0,1,2,ANDALUCÍA,AGUASCALIENTES PONIENTE,,-102.3170498,21.86206119,2332
1110323-999-200,1,10,2023,1,1,40,29,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - POCITOS - JESÚS MARÍA,CAVALIA,,-102.3250579,21.9003142,2333
1110323-999-35,1,10,2023,1,1,50,29,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,GUADALUPE GONZÁLEZ,,-102.317322,21.90839699,2334
1110323-999-37,1,10,2023,1,2,55,29,7,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,21,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIONALISTAS,MONTE ELBRUS,,-102.2567132,21.94414683,2335
1110323-999-202,1,10,2023,1,4,10,29,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,ARROYO LOS ARELLANO,CALLE SALVADOR QUEZADA LIMÓN,,-102.317248,21.8863646,2336
1110323-999-38,1,10,2023,1,6,13,29,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CIRCUITO DE LOS SAUCES I,AGUASCALIENTES PONIENTE,,-102.3171412,21.89963653,2337
1110323-999-41,1,10,2023,1,6,30,29,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPE GONZÁLEZ,AGUASCALIENTES PONIENTE,,-102.3174677,21.90958737,2338
1110323-999-59,1,10,2023,1,7,0,29,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DEL RÍO,AVENIDA AGUASCALIENTES PONIENTE,,-102.317081,21.8881209,2339
1110323-999-95,1,10,2023,1,7,0,29,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL GÓMEZ MORÍN,FLORENCIA,,-102.285654,21.9024129,2340
1110323-999-42,1,10,2023,1,7,40,29,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE AGUASCALIENTES ORIENTE,AVENIDA NAZARIO ORTIZ GARZA,,-102.270589,21.8989055,2341
1110323-999-271,1,10,2023,1,15,0,29,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,66,0,0,0,1,0,0,0,0,0,0,0,1,2,MÉXICO LIBRE,30 DE SEPTIEMBRE,,-102.263847,21.848101,2342
1110323-999-43,1,10,2023,1,17,10,29,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,VIRREY DE MENDOZA,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.28151,21.8790923,2343
1110323-999-54,1,10,2023,1,17,15,29,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,RÍO DUERO,,-102.317041,21.8897788,2344
1110323-999-12,1,10,2023,1,19,0,29,7,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,6,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,,,NORIAS DE OJOCALIENTE - LA LUZ,-102.1943966,21.89473301,2345
1110323-999-203,1,10,2023,1,20,0,29,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,JOSÉ MARÍA CHÁVEZ,,-102.2955251,21.87859732,2346
1110323-999-3,1,10,2023,1,20,30,29,7,0,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,49,0,1,0,0,0,0,0,0,0,0,0,1,2,,,RAMAL A AEROPUERTO DE AGUASCALIENTES,-102.2956251,21.72505078,2347
1110323-999-96,1,10,2023,1,21,15,29,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,59,0,0,0,0,0,1,0,0,0,0,0,1,2,DOCTOR ISIDRO CALERA,DOCTOR GERÓNIMO DE OROZCO,,-102.289019,21.8928678,2348
1110323-999-44,1,10,2023,1,3,30,30,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,TAIWÁN,CALLE MACAO,,-102.259991,21.9018928,2349
1110323-999-204,1,10,2023,1,4,20,30,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MIGUEL DE LA MADRID,CALLE DEL CARDO,,-102.3233499,21.9338494,2350
1110323-999-45,1,10,2023,1,12,0,30,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,35,0,1,0,0,0,0,0,0,0,0,0,1,2,CONVENCIÓN DE 1914 PONIENTE,AQUILES ELORDUY,,-102.312406,21.8806557,2351
1110323-999-97,1,10,2023,1,19,20,30,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,47,0,1,0,0,0,0,0,0,0,0,0,1,2,AFRODITA,CALLE AFRODITA,,-102.292308,21.9063275,2352
1110323-999-60,1,10,2023,1,19,30,30,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,32,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA VALLARTA,CARRETERA AGUASCALIENES A NORIAS DE OJOCALIENTE,,-102.2353634,21.87809492,2353
1110323-999-46,1,10,2023,1,20,47,30,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.2534206,21.89781189,2354
1110323-999-118,1,10,2023,1,22,10,30,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,CARLOS SALINAS DE GORTARI,AVENIDA ADOLFO LÓPEZ MATEOS,,-102.276433,21.8008747,2355
1110323-999-47,1,10,2023,1,23,25,30,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,EUGENIO GARZA SADA,AVENIDA CIENCIA Y TECNOLOGÍA,,-102.3391514,21.92823844,2356
1110323-999-98,1,10,2023,1,2,15,31,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL FORTUNATO MAYCOTTE,ENRIQUE C. RÉBSAMEN,,-102.3115604,21.85702946,2357
1110323-999-61,1,10,2023,1,3,40,31,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,1,0,0,0,0,0,0,0,0,0,1,2,CARLOS SAGREDO,CALLE CARLOS SAGREDO,,-102.308444,21.8962599,2358
1110323-999-48,1,10,2023,1,13,55,31,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,53,0,0,0,1,0,0,0,1,0,0,0,2,2,JOSÉ DE JESÚS GONZÁLEZ GARCÍA,JESÚS HERNÁNDEZ DÍAZ,,-102.2524937,21.92907557,2359
1110323-999-49,1,10,2023,1,17,30,31,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,LUIS DONALDO COLOSIO,,-102.291508,21.9252,2360
1110323-999-272,1,10,2023,1,17,35,31,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,LUIS DONALDO COLOSIO,,-102.291508,21.925325,2361
1112616-999-16,1,11,2023,1,2,24,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ESFUERZO NACIONAL,,-102.2535639,21.89363158,2362
1112616-999-13,1,11,2023,1,8,0,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 SUR,JOSEFA ORTIZ DE DOMÍNGUEZ,,-102.2860993,21.86614786,2363
1112616-999-14,1,11,2023,1,9,50,1,3,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,DE LOS MAESTROS,,,-102.3146746,21.85808456,2364
1112616-999-15,1,11,2023,1,11,45,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,ESPAÑA,CÓRDOBA,,-102.314021,21.8651485,2365
1112616-999-17,1,11,2023,1,19,30,1,3,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ DE JESÚS GONZÁLEZ GARCÍA,FERNÁN GONZÁLEZ DE ESLAVA,,-102.259746,21.9311612,2366
1112616-999-256,1,11,2023,1,19,30,1,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 SUR,CRUCITAS,,-102.2802862,21.86708574,2367
1112616-999-18,1,11,2023,1,21,0,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,HACIENDA EL TORIL,,-102.2518944,21.88861876,2368
1112616-999-19,1,11,2023,1,23,40,1,3,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,99,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA AGUASCALIENTES PONIENTE,AGUASCALIENTES PONIENTE,,-102.317036,21.88970879,2369
1112616-999-257,1,11,2023,1,23,50,1,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,3,5 DE MAYO,RIVERO Y GUTIÉRREZ,,-102.297456,21.8828853,2370
1112616-999-20,1,11,2023,1,2,20,2,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SAN GABRIEL,,"FRACCIONAMIENTO OJO CALIENTE - EL CONEJAL, CP 20196",-102.2397852,21.87637596,2371
1112616-999-21,1,11,2023,1,11,15,2,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,26,0,1,0,0,0,0,0,0,0,0,0,1,2,PASEO DE LA BIZNAGA,JOSÉ TRINIDAD VELA SALAS,,-102.2339816,21.87175946,2372
1112616-999-22,1,11,2023,1,13,18,2,4,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - JALPA,UVA MOSCATEL,,-102.367965,21.882887,2373
1112616-999-23,1,11,2023,1,15,40,2,4,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,ARROYO,SALVIA,,-102.2441867,21.85648898,2374
1112616-999-24,1,11,2023,1,20,29,2,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,ALAMEDA,AGUSTÍN MELGAR,,-102.2772073,21.88320178,2375
1112616-999-258,1,11,2023,1,22,15,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES SUR,AGUASCALIENTES SUR,,-102.300235,21.8604652,2376
1112616-999-25,1,11,2023,1,0,30,3,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,CALLE ROBERTO DÍAZ RODRÍGUEZ,,-102.288766,21.8331649,2377
1112616-999-26,1,11,2023,1,1,30,3,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLEADO,AMANECER,,-102.269393,21.8620626,2378
1112616-999-27,1,11,2023,1,2,0,3,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,39,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES ORIENTE,AVENIDA NAZARIO ORTIZ GARZA,,-102.270623,21.8990293,2379
1112616-999-28,1,11,2023,1,5,5,3,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,99,0,0,0,0,0,1,0,0,0,0,0,1,2,HONG KONG,HIGUERA,,-102.2613822,21.89962256,2380
1112616-999-29,1,11,2023,1,8,45,3,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,28,0,0,0,1,0,0,0,0,0,0,0,1,2,FUERTE DE CIÉNEGA GRANDE,PEDRO HERNÁNDEZ DE SANTA FE,,-102.2628681,21.92631269,2381
1112616-999-30,1,11,2023,1,13,45,3,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,74,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO ABAD MIRAMONTES,SARGENTO LUCIANO PONCE,,-102.297367,21.8537806,2382
1112616-999-31,1,11,2023,1,16,0,3,5,1,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,5,8,99,0,1,0,0,0,0,0,0,0,0,0,1,2,ARQUEROS,ESTRELLA,,-102.2693532,21.86442717,2383
1112616-999-32,1,11,2023,1,20,45,3,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,3,MAR CARIBE,AGUASCALIENTES PONIENTE,,-102.3171813,21.89684847,2384
1112616-999-34,1,11,2023,1,22,0,3,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPE GONZÁLEZ,AVENIDA FUNDICIÓN,,-102.316195,21.9026362,2385
1112616-999-33,1,11,2023,1,22,0,3,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS MAESTROS,RICARDO GARCÍA MENDOZA,,-102.3175061,21.85343805,2386
1112616-999-35,1,11,2023,1,0,15,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,ING. MIGUEL ÁNGEL BARBERENA VEGA,SEGURIDAD SOCIAL,,-102.266417,21.8956759,2387
1112616-999-36,1,11,2023,1,2,50,4,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - POCITOS - JESÚS MARÍA,,,-102.3354887,21.91858669,2388
1112616-999-37,1,11,2023,1,6,0,4,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,VALENTE QUINTANA,,-102.2921678,21.8524074,2389
1112616-999-38,1,11,2023,1,10,30,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR MARIANO AZUELA,GENERAL FRANCISCO CARRERA TORRES,,-102.3101203,21.85330884,2390
1112616-999-0,1,11,2023,1,0,40,5,7,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,,,E.C. KM. 119.8 (LEÓN - AGUASCALIENTES) - ARELLANO - EL RETOÑO,-102.217244,21.79464751,2391
1112616-999-259,1,11,2023,1,2,50,5,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,LAS AMÉRICAS,BOGOTÁ,,-102.301655,21.8713806,2392
1112616-999-40,1,11,2023,1,3,0,5,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,AGUASCALIENTES PONIENTE,,-102.314434,21.9162823,2393
1112616-999-42,1,11,2023,1,3,25,5,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,30,0,1,0,1,0,0,0,0,0,0,0,2,2,FELIPE BRIZUELA HERMOSILLO,CALLE SALVADOR QUEZADA LIMÓN,,-102.317346,21.8860496,2394
1112616-999-43,1,11,2023,1,3,50,5,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,TOKAY,AGUASCALIENTES ORIENTE,,-102.2766674,21.91456904,2395
1112616-999-41,1,11,2023,1,4,0,5,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIONALISTAS,JESÚS GARCÍA CORONA,,-102.260041,21.9416884,2396
1112616-999-46,1,11,2023,1,4,20,5,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,BELISARIO DOMÍNGUEZ,,-102.30646,21.8585058,2397
1112616-999-44,1,11,2023,1,4,25,5,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,CAMINO AL CÓBANO,,-102.2742837,21.91174451,2398
1112616-999-45,1,11,2023,1,4,30,5,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGLAYA,HÉROE DE NACOZARI NORTE,,-102.2914105,21.90761707,2399
1112616-999-47,1,11,2023,1,5,5,5,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,DE LOS MAESTROS,JOSÉ CALVILLO,,-102.3197251,21.84805017,2400
1112616-999-48,1,11,2023,1,6,40,5,7,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DEL PUERTO,JOSÉ FEMAT GUTIÉRREZ,,-102.245978,21.93662631,2401
1112616-999-50,1,11,2023,1,7,40,5,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD BOULEVARD A ZACATECAS,,"A ZACATECAS, CP 20116",-102.290823,21.9390774,2402
1112616-999-49,1,11,2023,1,8,0,5,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,MAYO DE 1812,,-102.261558,21.85988383,2403
1112616-999-51,1,11,2023,1,15,30,5,7,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,20,0,1,0,0,0,0,0,0,0,0,0,1,2,VILLA OBREGÓN,AVENIDA PROLONGACIÓN IXTLÁHUATL,,-102.231999,21.8622093,2404
1112616-999-52,1,11,2023,1,17,50,5,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,CALLE MONTE DE LAS CRUCES,,-102.253645,21.9111048,2405
1112616-999-53,1,11,2023,1,18,0,5,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD SAN MARCOS,SAN MARCOS,,-102.3236811,21.8631615,2406
1112616-999-54,1,11,2023,1,20,30,5,7,1,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,CALLE FELIPE PESCADOR,,-102.241734,21.9225629,2407
1112616-999-260,1,11,2023,1,20,45,5,7,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,5,8,38,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,SANTA ROSA,,-102.2814945,21.8758159,2408
1112616-999-55,1,11,2023,1,20,45,5,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,PROFESOR ENRIQUE OLIVARES SANTANA,ENRIQUE C. RÉBSAMEN,,-102.3048843,21.85687175,2409
1112616-999-56,1,11,2023,1,21,35,5,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CULTURA OLMECA,CALLE CULTURA OLMECA 107,,-102.240821,21.9071119,2410
1112616-999-39,1,11,2023,1,21,50,5,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,RANCHO SAN ANTONIO,AVENIDA DE LAS PRESAS,,-102.266818,21.80962473,2411
1112616-999-57,1,11,2023,1,1,10,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,1,0,0,0,0,0,0,0,0,0,1,2,SIERRA DE LAS PALOMAS,AVENIDA UNIVERSIDAD,,-102.31345,21.9162333,2412
1112616-999-261,1,11,2023,1,2,10,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,HOSTAL DE LAS CAMELINAS,AGUASCALIENTES SUR,,-102.2852798,21.85946585,2413
1112616-999-58,1,11,2023,1,3,30,6,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,2,0,0,0,0,0,0,0,2,2,HÉROE DE NACOZARI NORTE,ALAMEDA,,-102.2822385,21.88159795,2414
1112616-999-59,1,11,2023,1,3,45,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SALUD,POLIDUCTO,,-102.2423903,21.86940057,2415
1112616-999-263,1,11,2023,1,15,0,6,1,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,22,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,GUADALUPE GONZÁLEZ,,-102.3106356,21.90929697,2416
1112616-999-61,1,11,2023,1,15,37,6,1,2,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,TECNOLÓGICO,,-102.2581678,21.88121002,2417
1112616-999-262,1,11,2023,1,15,50,6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,ABRAHAM GONZÁLEZ,PARQUE DE LOS LIMONES,,-102.294057,21.8485289,2418
1112616-999-60,1,11,2023,1,17,0,6,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,18,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES ORIENTE,ARROYO,,-102.253967,21.8699576,2419
1112616-999-63,1,11,2023,1,19,40,6,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ING. MIGUEL ÁNGEL BARBERENA VEGA,GOBERNANTES,,-102.2601121,21.89702482,2420
1112616-999-62,1,11,2023,1,21,0,6,1,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,5,9,18,0,0,0,0,0,0,0,1,0,0,0,1,2,TECNOLÓGICO,SOLIDARIDAD,,-102.246678,21.86868966,2421
1112616-999-64,1,11,2023,1,0,18,7,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,28,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.2534214,21.89781404,2422
1112616-999-65,1,11,2023,1,17,35,7,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS Y PAVÓN,CALLE JOSÉ MARÍA MORELOS Y PAVÓN,,-102.294951,21.8830108,2423
