ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
1790,1,7,2020,1,13,0,26,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HACIENDA DE OJOCALIENTE,AVENIDA HACIENDA JOSÉ MARÍA MORELOS,,-102.24454,21.88961
1792,1,7,2020,1,23,5,26,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA OJOCALIENTE,AVENIDA RODOLFO LANDEROS GALLEGOS,,-102.25914,21.90072
1793,1,8,2020,1,17,30,2,7,0,2,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,26,0,1,0,0,0,0,0,0,0,0,0,1,2,CARRETERA ESTATAL LIBRE 15 JALTOMATE - SAN JOSÉ DE LA ORDEÑA,,,-102.1312,21.98929
1794,1,8,2020,1,15,25,5,3,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE FRESNO,CALLE CEDRO,CARRETERA ESTATAL 77 ARELLANO-EL RETOÑO KM 12+100,-102.18794,21.8176
1795,1,8,2020,1,22,5,6,4,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,6,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA ESTATAL LIBRE 42 AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,,-102.34277,21.81257
1797,1,8,2020,1,14,25,8,6,0,2,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,6,9,62,0,1,0,0,0,0,0,0,0,0,0,1,2,CARRETERA ESTATAL LIBRE 42 AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,,-102.34588000000001,21.804489999999998
1798,1,8,2020,1,8,0,27,4,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,37,0,1,0,0,0,0,0,0,0,0,0,1,2,CARRETERA ESTATAL LIBRE 42 AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,,-102.34568,21.80491
1799,1,8,2020,1,15,0,31,1,0,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,53,0,1,0,0,0,0,0,0,0,0,0,1,2,CARRETERA ESTATAL LIBRE 14 E.C. KM. 9.3 (AGUASCALIENTES - VILLA HIDALGO) - SALTO DE LOS SALADO,,,-102.38635,21.79371
1800,1,8,2020,1,3,0,1,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE REPÚBLICA DE ECUADOR,CALLE GALEANA SUR,,-102.29748000000001,21.869889999999998
1801,1,8,2020,1,5,15,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,2,0,0,0,0,0,0,0,0,0,2,2,AVENIDA CONVENCIÓN DE 1914 ORIENTE,AVENIDA JOSÉ H. ESCOBEDO,,-102.27549,21.89234
1802,1,8,2020,1,18,0,1,6,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,41,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA HÉROE INMORTAL,CALLE JESÚS RIVERA FRANCO,,-102.2692,21.84292
1803,1,8,2020,1,16,45,1,6,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,65,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE BELISARIO DOMÍNGUEZ,CALLE ABRAHAM GONZÁLEZ,,-102.30779,21.849439999999998
1805,1,8,2020,1,18,20,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,JOSE MA CHAVEZ,C. C. ABOSTOS,,-102.28871,21.83253
1806,1,8,2020,1,1,10,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE HACIENDA LAS AMARILLAS,CALLE HACIENDA EL MEZQUITE,,-102.24741999999999,21.88769
1807,1,8,2020,1,1,16,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 NORTE,CALLE CEDRO,,-102.29679,21.89947
1808,1,8,2020,1,3,0,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA GABRIELA MISTRAL,AVENIDA AVENIDA DE LA CONVENCIÓN ORIENTE,,-102.27949,21.898000000000003
1809,1,8,2020,1,4,50,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE PUEBLITO,,-102.3181,21.87847
1810,1,8,2020,1,11,50,1,6,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,9,0,0,0,0,0,0,0,0,1,0,0,0,1,2,AVENIDA CONVENCIÓN DE 1914 SUR,AVENIDA HÉROE DE NACOZARI SUR,,-102.28198,21.86654
1811,1,8,2020,1,0,0,2,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE JOSÉ MEDINA,CALLE FRANCISCO M. REVILLA,,-102.25298000000001,21.91563
1812,1,8,2020,1,23,0,1,6,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE SATURNINO HERRÁN,CALLE JOSÉ GUADALUPE POSADA,,-102.19852,21.999760000000002
1813,1,8,2020,1,3,30,2,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PASEO SAN GERARDO,CALLE COTO 216,,-102.29401,21.80565
1814,1,8,2020,1,4,0,2,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE JOSÉ A. PINEDO,CALLE VALLE DE LOS ROMERO,,-102.26554,21.93163
1815,1,8,2020,1,11,30,2,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,51,1,1,0,0,0,0,0,0,0,0,1,1,1,AVENIDA HÉROE DE NACOZARI NORTE,PRIVADA SERVANDO HERNÁNDEZ,,-102.28894,21.90344
1816,1,8,2020,1,15,30,2,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA TECNOLÓGICO,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.26204,21.87901
1817,1,8,2020,1,15,0,2,7,1,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA AGUASCALIENTES SUR,,-102.29298,21.858079999999998
1818,1,8,2020,1,23,30,2,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,1,0,0,0,0,0,0,0,1,2,CALLE REPORTEROS,PROLONGACIÓN MARIANO HIDALGO,,-102.25186,21.8499
1819,1,8,2020,1,2,55,3,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE INMORTAL,CALLE JESÚS RIVERA FRANCO,,-102.2692,21.84292
1820,1,8,2020,1,6,45,2,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,15,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA SIGLO XXI,CALLE PROFESOR REFUGIO MIRANDA AGUAYO,,-102.26039,21.912470000000003
1821,1,8,2020,1,8,30,2,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CARLOS BARRÓN,CALLE JOSÉ MARÍA ELIZALDE,,-102.31071999999999,21.89005
1822,1,8,2020,1,16,30,1,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE BEETHOVEN,CALLE 57,,-102.27301,21.886789999999998
1823,1,8,2020,1,20,0,2,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE VELIA RUÍZ ESPARZA,CALLE PAZ ROMO DE VIVAR,,-102.25835,21.90213
1824,1,8,2020,1,19,47,2,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,5,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA ALAMEDA,CALLE 28 DE AGOSTO,,-102.28066,21.882839999999998
1825,1,8,2020,1,22,40,2,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA HÉROE DE NACOZARI SUR,,-102.28088000000001,21.846510000000002
1826,1,8,2020,1,13,55,3,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD GUADALUPANO,CALLE MONTE DE LAS CRUCES,,-102.25376,21.91112
1827,1,8,2020,1,16,30,3,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,ADOLFO RUIZ CORTINEZ FRENTE A VALLE REDONDO,,,-102.35425,21.87908
1828,1,8,2020,1,19,30,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE MÁLAGA,,-102.31744,21.86382
1829,1,8,2020,1,23,36,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE JESÚS GÓMEZ PORTUGAL,CALLE SAN FELIPE,,-102.30449,21.8931
1830,1,8,2020,1,22,50,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,45,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE MARLIN PESCADOR,CALLE APALILLA,,-102.24157,21.92624
1831,1,8,2020,1,23,50,3,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA CONSTITUCIÓN,CALLE ARTÍCULO 18,,-102.28291999999999,21.932029999999997
1832,1,8,2020,1,8,0,4,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 PONIENTE,AVENIDA FUNDICIÓN,,-102.31098,21.895139999999998
1833,1,8,2020,1,12,45,4,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA VILLAS DE LAS FUENTES,CALLE VILLAS DE CANCÚN,,-102.23899,21.91183
1834,1,8,2020,1,18,15,4,2,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,68,0,0,0,1,0,0,0,0,0,0,0,1,2,AVENIDA SIGLO XXI,AVENIDA RODOLFO LANDEROS GALLEGOS,,-102.25447,21.901770000000003
1835,1,8,2020,1,19,0,4,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES SUR,CALLE JARDÍN DE LA ESTACIÓN,,-102.28730999999999,21.85925
1836,1,8,2020,1,22,30,4,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PROFESOR JOSÉ REYES MARTÍNEZ,CALLE LIBERTAD,,-102.29952,21.89416
1838,1,8,2020,1,18,0,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 SUR,CALLE REPÚBLICA DE URUGUAY,,-102.30176,21.86669
1839,1,8,2020,1,21,10,4,2,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,6,9,0,0,0,0,0,0,0,0,1,0,0,0,1,2,AVENIDA AGUASCALIENTES NORTE,CALLE SAN JULIÁN,,-102.30793,21.91611
1840,1,8,2020,1,23,50,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,CALLE COTORINAS,,-102.25901,21.883020000000002
1841,1,8,2020,1,12,40,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA OJOCALIENTE,CALLE LOS CONOS,,-102.25095999999999,21.877779999999998
1842,1,8,2020,1,12,50,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD LUIS DONALDO COLOSIO,PROLONGACIÓN GENERAL IGNACIO ZARAGOZA,,-102.30481999999999,21.92474
1843,1,8,2020,1,17,15,5,3,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CELEDONIA,PROLONGACIÓN TECUEXE,,-102.24462,21.861829999999998
1844,1,8,2020,1,18,0,5,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,45,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES ORIENTE,AVENIDA TECNOLÓGICO,,-102.25543,21.87425
1845,1,8,2020,1,19,0,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD LICENCIADO ADOLFO RUÍZ CORTINES,AVENIDA ABELARDO RODRÍGUEZ,,-102.33373,21.87371
1847,1,8,2020,1,23,15,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE DE NACOZARI NORTE,AVENIDA FRANCISCO I. MADERO,,-102.28278,21.88482
1848,1,8,2020,1,2,50,7,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,AVENIDA ALCALDES,,-102.27504,21.91337
1849,1,8,2020,1,3,0,6,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA UNIVERSIDAD,CALLE SIERRA NEVADA,,-102.31444,21.91826
1850,1,8,2020,1,4,30,6,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DIAGONAL ALFIL,CALLE CALLE DE LA TORRE,,-102.25494,21.844070000000002
1851,1,8,2020,1,6,45,6,4,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD LICENCIADO MIGUEL DE LA MADRID HURTADO,PRIVADA RINCONADA TABACHINES,,-102.32378,21.934910000000002
1852,1,8,2020,1,8,10,6,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,36,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA SALUD,CALLE LUIS NAVARRO SOTOMAYOR,,-102.23695,21.86753
1853,1,8,2020,1,10,0,6,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,CALLE PADUA,,-102.3127,21.84391
1854,1,8,2020,1,13,45,6,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CALLE NIETO,,-102.31192,21.87419
1855,1,8,2020,1,1,51,7,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA TECNOLÓGICO,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.26204,21.87901
1856,1,8,2020,1,2,45,7,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA AVENIDA DE LOS MAESTROS,,-102.32303,21.84329
1857,1,8,2020,1,10,0,7,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES NORTE,CALLE SAN JULIÁN,,-102.30793,21.91611
1858,1,8,2020,1,10,30,7,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ARTÍCULO NÚMERO 7,CALLE ARTÍCULO NÚMERO 3,,-102.34062,21.85564
1859,1,8,2020,1,12,48,7,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,15,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA MOSCATEL,CALLE VID,,-102.27944000000001,21.91239
1860,1,8,2020,1,19,35,7,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,1,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES PONIENTE,CALLE MAGNOLIA,,-102.31846,21.87011
1861,1,8,2020,1,19,25,7,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA TECNOLÓGICO,CALLE OJOCALIENTE,,-102.26552,21.881439999999998
1862,1,8,2020,1,17,30,7,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA HÉROE INMORTAL,,-102.26878,21.85228
1863,1,8,2020,1,0,56,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JUAN PABLO II,BOULEVARD SAN MARCOS,,-102.33479,21.86395
1864,1,8,2020,1,1,55,8,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,1,0,0,0,0,0,0,0,1,2,CALLE MAYO DE 1812,CALLE HERMANOS BRAVO,,-102.26095,21.85653
1865,1,8,2020,1,3,45,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI FRENTE A LA GASOLINERA MOBIL,,,-102.29406,21.821460000000002
1866,1,8,2020,1,4,10,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD BOULEVARD A ZACATECAS,AVENIDA AGUASCALIENTES NORTE,,-102.29196999999999,21.91544
1867,1,8,2020,1,4,40,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA AGUASCALIENTES SUR,,-102.29298,21.858079999999998
1868,1,8,2020,1,0,0,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE BEETHOVEN,CALLE 57,,-102.27301,21.886789999999998
1869,1,8,2020,1,5,50,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,CALLE MATÍAS A. DE LA MOTA,,-102.26633000000001,21.92735
1870,1,8,2020,1,8,10,8,6,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,9,54,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE REPÚBLICA DEL PERÚ,CALLE REPÚBLICA DE ARGENTINA,,-102.2975,21.86376
1872,1,8,2020,1,18,0,8,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,PROLONGACIÓN ALAMEDA,,-102.26165999999999,21.88804
1873,1,8,2020,1,19,1,8,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA POLIDUCTO,AVENIDA SAN GABRIEL,,-102.24275,21.87453
1874,1,8,2020,1,21,40,8,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSE MA CHAVEZ,DEL  ABASTOS,,-102.28871,21.83253
1875,1,8,2020,1,21,50,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,HEROE INMORTAL FRENTE A LA ZONA DE TOLERANCIA,,,-102.26196,21.81736
1876,1,8,2020,1,23,5,8,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,CALLE IXTLAHUATL,,-102.24483000000001,21.86704
1878,1,8,2020,1,2,50,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA OJOCALIENTE,PROLONGACIÓN ALAMEDA,,-102.25738,21.89046
1879,1,8,2020,1,3,0,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.31728000000001,21.88609
1880,1,8,2020,1,3,5,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA TECNOLÓGICO,,-102.24453000000001,21.867739999999998
1881,1,8,2020,1,3,40,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,55,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES ORIENTE,CALLE COTORINAS,,-102.25901,21.883020000000002
1882,1,8,2020,1,8,40,9,7,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,9,0,0,0,0,0,0,0,0,1,0,0,0,1,2,CALLE TEPEZALÁ,PROLONGACIÓN GENERAL IGNACIO ZARAGOZA,,-102.30113,21.90811
1883,1,8,2020,1,14,30,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA HACIENDA DE OJOCALIENTE,,-102.25121999999999,21.88713
1884,1,8,2020,1,18,25,9,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,CALLE AVENIDA FERROCARRIL,CALLE LOS DÍAZ,,-102.27793,21.86635
1885,1,8,2020,1,21,40,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LOMAS DE LOS ARELLANO,VIAS FRENTE AL RANCHO LA ESPERANZA,,-102.26275,21.77375
1886,1,8,2020,1,8,40,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA IGNACIO T. CHÁVEZ,CALLE REPÚBLICA DE BELICE,,-102.30558,21.872
1887,1,8,2020,1,14,30,9,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 1917,CALLE ARTÍCULO NÚMERO 3,,-102.34093,21.85373
1888,1,8,2020,1,23,20,9,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE GUADALUPE GONZÁLEZ,,-102.31732,21.90908
1889,1,8,2020,1,16,10,9,7,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,CALLE ALFREDO LEWIS,,-102.29585,21.8986
1890,1,8,2020,1,20,40,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE FRANCISCO G. HORNEDO,CALLE 16 DE SEPTIEMBRE,,-102.29204,21.88018
1891,1,8,2020,1,21,0,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE MÁLAGA,,-102.31744,21.86382
